class	channel	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
healthy	hue	2.20580620671e-05	1.59133956232e-07	5.5781691418e-06	1.1188164999e-05	2.22490228122e-05	2.22490228305e-05	1.12836454388e-05	2.25036372266e-05	6.68107221182e-05	8.93780129223e-05	0.000134194326551	0.00023425127576	0.000329557552458	0.000502289834062	0.000720156697006	0.0010374439734	0.001339524428	0.00177162989976	0.00181988350779	0.00211227165753	0.00305027187103	0.00382448313321	0.00520317357242	0.0082992335196	0.0112205624899	0.0146772493322	0.0251101462977	0.0389661613031	0.0523178326147	0.0628397979186	0.0804330186427	0.102269626307	0.140431453196	0.171964741129	0.179330334676	0.163760308836	0.116466533259	0.0613750311032	0.0282813811768	0.00988897364022	0.0030129964329	0.00117809914623	0.000532153942598	0.000280245181216	0.000261601065802	0.000145159703918	5.06809240103e-05	3.91744909887e-05	4.99807343936e-05	2.24718103705e-05	2.22490229101e-05	1.14746061226e-05	5.53361159282e-05	2.24718103399e-05	1.67345073398e-05	1.11245114214e-05	6.36535959535e-08	1.22371193427e-14	3.0592798356e-14	1.59133943995e-07	2.75725775763e-05	1.59133943995e-07	3.05927983559e-14	1.95905441994e-25	4.17873388557e-41	2.96902495446e-61	7.02674024235e-86	5.53942732701e-115	1.45461063158e-148	1.27232940463e-186	4.44840720471e-229	2.54465880927e-187	2.90922126317e-149	1.1078854654e-115	1.40534804847e-86	5.93804990891e-62	8.35746777114e-42	3.91810883987e-26	6.11855967119e-15	3.18267887989e-08	5.51451551526e-06	3.18267887989e-08	6.11855967119e-15	3.91810883987e-26	8.35746777114e-42	5.93804990891e-62	1.40534804847e-86	1.1078854654e-115	2.90922126317e-149	2.54465880927e-187	7.41401200785e-230	7.1952838076e-277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1952838076e-277	7.41401200785e-230	2.54465880927e-187	2.90922126317e-149	1.1078854654e-115	1.40534804847e-86	5.93804990891e-62	8.35746777114e-42	3.91810883987e-26	6.11855967119e-15	3.18267887989e-08	5.51451551526e-06	3.18267887989e-08	6.11855967119e-15	3.91810883987e-26	8.35746777114e-42	5.93804990891e-62	1.40534804847e-86	1.1078854654e-115	2.90922126317e-149	2.54465880927e-187	7.41401200785e-230	7.1952838076e-277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
background	hue	0.000121412519624	1.6717998316e-05	1.827151705e-05	9.66732957431e-05	9.24117851327e-05	0.000109635537669	0.000100639995116	0.000117318291973	0.0003385612802	0.000398287048612	0.000441296820484	0.000779035178398	0.00119032120288	0.00191271981646	0.00318717292523	0.00448654704889	0.00724951885792	0.0121707142986	0.0192931154775	0.0267994024702	0.0411656247195	0.055631342251	0.0568961214395	0.0848123042604	0.0759984447735	0.0770651201136	0.0814029152038	0.0674335762467	0.0658022816163	0.0445197258596	0.0693922905841	0.0311312996002	0.0441460191095	0.0341011707329	0.026288166404	0.0207356642723	0.014452446246	0.00987316166377	0.0102246837174	0.00713560136055	0.0038321466232	0.00325800510159	0.00271545044063	0.00258075441786	0.00150573303578	0.000946152047156	0.000607767984001	0.000712103136447	0.000581787878482	0.000302634723781	0.000383080876285	0.000292229076963	0.000126351553784	0.000130202586355	3.42206938683e-05	4.90282898333e-05	7.84047610515e-05	4.02541138175e-05	4.12700992117e-06	2.12137871432e-05	0.000163037002398	2.12048527909e-05	4.66533515334e-08	9.94396970083e-10	4.52159704372e-07	3.92003950197e-06	3.92103208875e-06	9.03326858914e-07	3.47185029246e-06	1.3535013528e-06	6.94072263989e-06	1.80466835957e-06	6.93973075504e-06	9.22186709493e-07	9.02532686056e-06	6.93774477614e-05	9.02334161313e-06	1.98525851223e-08	2.97861000049e-09	1.35350124197e-06	1.04066171531e-05	1.35350124197e-06	2.97787114408e-09	1.10828461898e-13	6.97742010888e-20	9.9077567962e-28	2.32580670296e-20	3.69428206326e-14	9.92623714693e-10	4.51167080657e-07	3.46887238437e-06	4.51167080657e-07	9.92660657514e-10	9.92660657514e-10	4.51167080657e-07	3.46887238437e-06	4.51167080657e-07	9.92623714693e-10	3.69428438907e-14	3.69428438907e-14	9.92623714693e-10	4.51167080657e-07	3.46887242132e-06	4.52159704371e-07	4.52159704371e-07	3.46887242132e-06	4.51167080657e-07	9.92623714693e-10	3.69428206326e-14	2.32580672773e-20	2.32580672773e-20	3.69428206326e-14	9.92623714693e-10	4.51167080657e-07	3.46887238437e-06	4.51167080657e-07	9.92623714693e-10	3.69428206326e-14	2.32580670296e-20	2.47693919905e-28	4.46226374932e-38	1.35985714801e-49	1.40203707474e-62	1.35985714801e-49	4.46226374932e-38	2.47693919905e-28	2.32580670296e-20	3.69428206326e-14	9.92623714693e-10	4.51167080657e-07	3.46887238437e-06	4.51167080657e-07	9.92623714693e-10	3.69428206326e-14	2.32580670296e-20	2.47693919905e-28	4.46226374932e-38	2.71971429603e-49	4.46226374933e-38	2.4769391995e-28	2.32580672773e-20	3.69428438907e-14	9.92660657514e-10	4.52159704371e-07	3.92003946503e-06	3.92003946503e-06	4.52159704371e-07	9.92845371617e-10	4.96315551631e-09	2.25583540328e-06	1.73443619219e-05	2.25583540328e-06	4.96311857347e-09	1.84714103163e-13	1.39548402178e-19	3.69428206326e-14	9.92623714693e-10	4.51167080657e-07	3.46887238437e-06	4.51167080657e-07	9.92623714693e-10	3.69428438907e-14	3.69428438907e-14	9.92623714716e-10	4.511671176e-07	3.46986504503e-06	9.03326821971e-07	3.92202478635e-06	4.37319201477e-06	4.82832936863e-06	9.64573998723e-06	1.82496739913e-05	3.1601549598e-06	6.94568605401e-06	2.26179144111e-06	1.31185827926e-05	2.35212294878e-05	1.35677645889e-05	4.82832947946e-06	4.54145173458e-07	9.92734543294e-10	3.69428904068e-14	2.32580677727e-20	2.47693920039e-28	4.46226374936e-38	1.35985714801e-49	7.01018537371e-63	6.11313347245e-78	9.01771313641e-95	2.25023106165e-113	9.49852076833e-134	6.7823937629e-156	8.19234408839e-180	1.6739077952e-205	5.78566176233e-233	3.38277187587e-262	3.34572732832e-293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rack	hue	0.0020827775935	0.00210813428446	0.00232815662151	0.00319748852172	0.00420463544826	0.00510984879699	0.00629146219484	0.00854956968906	0.0122575678692	0.0170938071846	0.0236882212914	0.0337329220549	0.0481561401926	0.0655137499488	0.0816612126107	0.09401121403	0.10211007689	0.103060664393	0.0945962572633	0.0789890196561	0.0610326178024	0.044117919645	0.0302770738102	0.0205119328037	0.0138039983945	0.00908441192887	0.00594694293727	0.00390137042133	0.00260312703681	0.00195794044793	0.00162184752586	0.00116173594126	0.000764675169141	0.000622980358345	0.000547434868589	0.000444649642729	0.000349439347404	0.00028035875307	0.000236835138168	0.000200549600987	0.000158422260048	0.000118558751527	8.99952305262e-05	7.10142841753e-05	6.24582339506e-05	5.75297577743e-05	4.3608495483e-05	2.85034602023e-05	2.21088464367e-05	2.15585549973e-05	2.13990306981e-05	1.8098776638e-05	1.41500315611e-05	1.17463225963e-05	8.39178042928e-06	4.07407225891e-06	1.29164773607e-06	8.11890151265e-07	2.77973738315e-06	6.94307212195e-06	9.51140957769e-06	7.3262641589e-06	3.75642815345e-06	2.02397295452e-06	1.45295288346e-06	1.38897972604e-06	1.44134337479e-06	1.08539713297e-06	7.97980891101e-07	1.15961629139e-06	1.75027185476e-06	1.9811578487e-06	1.74047061543e-06	1.07557253979e-06	4.14064818128e-07	1.79788091205e-07	4.88287066265e-07	1.38466892822e-06	2.33757797893e-06	2.34678180109e-06	1.46869164611e-06	8.7218169222e-07	1.08477561156e-06	1.35713287119e-06	9.91014368225e-07	3.9687495227e-07	1.33879913534e-07	4.3315817285e-07	1.96941563449e-06	4.95136758912e-06	6.73334435551e-06	4.95134655558e-06	1.96879680089e-06	4.2331485874e-07	4.92165512241e-08	3.09416799832e-09	1.05186939709e-10	1.9412782683e-12	7.92656127413e-13	4.20748833218e-11	1.23767104357e-09	1.96870072077e-08	1.69346980876e-07	7.88137553948e-07	1.99038193094e-06	2.77800055926e-06	2.37429798087e-06	1.7777880307e-06	1.51599473725e-06	1.00995593084e-06	3.94997027374e-07	8.47050465694e-08	9.8440952129e-09	6.20001441793e-10	8.41495600318e-11	1.85688751716e-09	2.95299345991e-08	2.53988919109e-07	1.18127846724e-06	2.97082896842e-06	4.04062521487e-06	2.98065124135e-06	1.2659410638e-06	6.47749435593e-07	1.01986235706e-06	1.35038218207e-06	1.0198833907e-06	6.48368288392e-07	1.27578630766e-06	3.06541940386e-06	4.43747913361e-06	4.01033625436e-06	2.95190204075e-06	3.22352221302e-06	5.46941677089e-06	7.30639374918e-06	6.47510390105e-06	5.43665227467e-06	8.137551e-06	1.5559426216e-05	2.15917583642e-05	2.01161079215e-05	1.67434213227e-05	1.65267591032e-05	1.59991352884e-05	1.46540117452e-05	1.42679205262e-05	1.46953998833e-05	2.26006619109e-05	4.36768391657e-05	5.7637019606e-05	4.52698003982e-05	2.81000638201e-05	2.75829600818e-05	3.71450052654e-05	4.66939304345e-05	5.51600441275e-05	6.82393240065e-05	8.90814256844e-05	0.000112224577761	0.000129259234335	0.000138448137019	0.000149013723735	0.000165526401337	0.000192754656666	0.000221802510089	0.000240108123573	0.000274579594688	0.000330613952253	0.000383014462029	0.000409466634455	0.00041201547862	0.000451099268972	0.00054654170356	0.000656738101424	0.000789547453	0.000890330409559	0.000800118634774	0.000508586097185	0.000214559656361	5.77864437351e-05	9.60474920047e-06	9.51597423782e-07	5.44301103737e-08	1.75330469753e-09	3.12765212534e-11	3.05797487891e-13	1.6288915931e-15	4.71110258044e-18	7.38434399018e-21	6.2663581601e-24	2.87733352123e-27	7.1466981569e-31	9.60040818399e-35	6.97436111155e-39	2.73986255559e-43	5.82038158035e-48	6.68599996753e-53	4.15307921674e-58	1.39495824432e-63	2.53360194678e-69	2.4882913031e-75	1.32144605438e-81	3.79474748866e-88	5.89252549404e-95	4.94772049692e-102	2.24643533131e-109	5.51528229888e-117	7.32194779002e-125	5.25618400775e-133	2.04032590153e-141	4.28265976852e-150	4.86085484506e-159	2.98329897263e-168	9.90070116065e-178	1.77672483497e-187	1.72408804714e-197	9.0465660042e-208	2.56680642998e-218	3.93810714657e-229	3.26713428247e-240	1.46565410469e-251	3.55533918656e-263	4.66353926578e-275	3.30776984029e-287	1.26864460079e-299	2.63105371776e-312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
necrosis	hue	8.82454092762e-48	7.12917433359e-29	2.28185042405e-15	2.89358294297e-07	0.00014537359262	4.82263824588e-07	9.70121811799e-05	4.87472225062e-05	4.93018259061e-05	0.000376512975251	0.000437651965513	0.000396722239019	0.00107738692136	0.00226332900792	0.00704950521677	0.0155423656338	0.0385535021376	0.0696652859857	0.114738039487	0.151295632701	0.177532797983	0.182350827714	0.166566486238	0.146860865226	0.113093517601	0.0786773636377	0.054932638822	0.0342006206412	0.022210867996	0.0142001073875	0.00933575863148	0.00493054428188	0.00286654453853	0.00192761795851	0.000906626963385	0.000141209245131	4.87351659189e-05	9.64527669523e-08	7.60616808018e-16	7.60616808018e-16	9.64527647655e-08	4.8457864206e-05	9.64527647655e-08	7.60616808018e-16	2.37639144453e-29	2.94151364254e-48	1.44252908556e-72	2.80271614281e-102	2.15741888554e-137	6.57946622879e-178	7.94964385951e-224	3.80544551697e-275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.80544551697e-275	7.94964385951e-224	6.57946622879e-178	2.15741888554e-137	2.80271614281e-102	1.44252908556e-72	2.94151364254e-48	2.37639144453e-29	7.60616808018e-16	9.64527647655e-08	4.8457864206e-05	9.64527647655e-08	7.60616808018e-16	2.37639144453e-29	2.94151364254e-48	1.44252908556e-72	2.80271614281e-102	2.15741888554e-137	6.57946622879e-178	7.94964385951e-224	3.80544551697e-275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stem	hue	0.00264264083182	0.00439059670107	0.00682236621824	0.0105211708989	0.015996272818	0.0235071031944	0.0331583140773	0.0448910236129	0.0577988563166	0.0702570038229	0.0807985676883	0.0875338970216	0.0885871451137	0.0840744084061	0.0757236327455	0.0652718361975	0.0542735598616	0.0440551901606	0.0351355301866	0.027563071008	0.0213780822302	0.0163420349869	0.0119751089196	0.0080964480877	0.00498331041942	0.00290940245308	0.00184255072307	0.00151664211113	0.00156759232435	0.00164068082473	0.00149595648716	0.00111013935386	0.00065151804602	0.000300339531719	0.000109727217454	3.20880908909e-05	7.3890587965e-06	1.26797671987e-06	1.50818947705e-07	1.16841239014e-08	5.64969971759e-10	1.66096715304e-11	2.92341468004e-13	3.05283674544e-15	1.88159654058e-17	6.8239300299e-20	1.45363277582e-22	1.81691718149e-25	1.33171575366e-28	5.72175438186e-32	1.44077961906e-35	2.12600122766e-39	1.83821366783e-43	9.31272516815e-48	2.76436400448e-52	4.80778534036e-57	4.8991715089e-62	2.92499957427e-67	1.02318297054e-72	2.0970288009e-78	2.51813292362e-84	1.77164139374e-90	7.30290665765e-97	1.76375540281e-103	2.4957644264e-110	2.0691473498e-117	1.00508276641e-124	2.86045290589e-132	4.76969204504e-140	4.65981243707e-148	2.66728295248e-156	8.94524619167e-165	1.75767291698e-173	2.02351476893e-182	1.36488873732e-191	5.39399669014e-201	1.24895460894e-210	1.69435804138e-220	1.34674780092e-230	6.27176700096e-241	1.71126043788e-251	2.73567724651e-262	2.56233648272e-273	1.40614470476e-284	4.52112406814e-296	8.51697530671e-308	9.40058704342e-320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70004648889e-320	4.25848765336e-308	2.26056203407e-296	7.03072352379e-285	1.28116824136e-273	1.36783862325e-262	8.5563021894e-252	3.13588350048e-241	6.7337390046e-231	8.4717902069e-221	6.24477304468e-211	2.69699834507e-201	6.82444368658e-192	1.01175738447e-182	8.7883645849e-174	4.47262309584e-165	1.33364147624e-156	2.32990621854e-148	2.38484602252e-140	1.43022645294e-132	5.02541383207e-125	1.0345736749e-117	1.2478822132e-110	8.81877701404e-104	3.65145332882e-97	8.85820696867e-91	1.25906646181e-84	1.04851440044e-78	5.11591485253e-73	1.462499787e-67	2.44958575376e-62	2.40389266821e-57	1.38218199893e-52	4.65636255162e-48	9.19106815256e-44	1.06300055097e-39	7.20389685455e-36	2.86087575598e-32	6.65856904419e-29	9.08454729353e-26	7.26807401981e-23	3.41184244656e-20	9.40700250641e-18	1.52595856555e-15	1.46044108437e-13	8.28433583668e-12	2.80529362414e-10	5.7316990046e-09	7.17010981675e-08	5.59011143896e-07	2.76726773134e-06	8.85611827722e-06	1.87495357298e-05	2.76130941234e-05	3.20140513627e-05	3.61406405064e-05	4.54643228873e-05	6.01785310954e-05	7.7422562971e-05	9.36925142804e-05	0.000109032441298	0.000131390256166	0.00016699184782	0.000212638967733	0.000263414244908	0.000320884356619	0.000393973326761	0.000488491031343	0.000612340928347	0.000786212259383	0.00100762205605	0.00120771838918	0.00124142908948	0.000989414382186	0.000557649343818	0.000207598882192	4.87729081628e-05	7.0243132739e-06	6.0906358932e-07	3.14469082037e-08	9.60459039857e-10	1.72844817207e-11	1.82851918409e-13	1.13556650096e-15	4.13661655783e-18	8.83470343647e-21	1.10594131358e-23	8.1132501092e-27	3.48769798921e-30	8.78496042499e-34	1.29653261056e-37	1.12114410013e-41	5.68026890472e-46	1.68617622286e-50	2.93266160687e-55	2.988442409e-60	1.78423147645e-65	6.24137868829e-71	1.27918307368e-76	1.53605792103e-82	1.08069994661e-88	4.45476991286e-95	1.07589035022e-101	1.52241593076e-108	1.26217970397e-115	6.13100436453e-123	1.74487618745e-130	2.9095120643e-138	2.842485539e-146	1.62704258505e-154	5.45660014554e-163	1.07218047575e-171	1.23434400661e-180	8.325821288e-190	3.29033797876e-199	7.61862311148e-209	1.033558405e-218	8.2151615845e-229	3.82577787028e-239	1.04386886706e-249	1.66876312032e-260	1.56302525443e-271	8.57748269894e-283	2.75788568155e-294	5.19535493708e-306	5.73424940204e-318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
healthy	saturation	4.30280648802e-07	6.95940475915e-07	1.06464754965e-06	1.58321455866e-06	2.32599556381e-06	3.36720994167e-06	4.72766519108e-06	6.33772227822e-06	8.06591845854e-06	9.81629741768e-06	1.16310810322e-05	1.37209048723e-05	1.64068675923e-05	2.0030282403e-05	2.48874261413e-05	3.11904769041e-05	3.90256733861e-05	4.83104987327e-05	5.87915864019e-05	7.0119853901e-05	8.19943454649e-05	9.43164287291e-05	0.000107275405611	0.000121323231446	0.0001370678072	0.000155136861605	0.000176011248644	0.000199807631218	0.000226093926889	0.000253938098878	0.000282335962017	0.000310917661909	0.000340566642574	0.000373501821155	0.000412586702888	0.00046008585523	0.000516518633591	0.00058029135556	0.00064828553529	0.000716916274966	0.000783014163181	0.000844394874149	0.000900423143822	0.000952516443221	0.00100386852618	0.00105790880827	0.0011162221739	0.00117744835216	0.00123802065248	0.00129411459209	0.00134332861495	0.00138514006272	0.00142044322252	0.00145113871389	0.00148009992804	0.00151076711212	0.00154568236937	0.00158463545232	0.00162405861733	0.00165857155157	0.00168388865962	0.00169932142383	0.00170849128728	0.00171813031405	0.00173606147225	0.00176959984578	0.00182451385397	0.00190376030628	0.00200589293206	0.00212447031501	0.00224979386761	0.00237256236141	0.00248738833746	0.00259406204991	0.00269581484743	0.0027957351802	0.00289381298114	0.00298660828173	0.00306932154522	0.00313826617603	0.00319227860435	0.00323328977547	0.00326663970226	0.00330070496394	0.00334516151397	0.00340838313772	0.00349534270781	0.00360672306426	0.00373889016969	0.00388451901222	0.00403448521694	0.00418119952849	0.00432164738409	0.00445752293576	0.00459197580544	0.00472576204043	0.00485628295942	0.00498031439707	0.00509811876245	0.00521576509876	0.00534364889302	0.00549120908049	0.00566040727586	0.00584264943166	0.00602268870584	0.00618780111257	0.00633562441203	0.00647502418452	0.00662044904643	0.00678487310197	0.00697543804691	0.00719214552734	0.00742840914295	0.00767345498541	0.00791699439494	0.0081546268989	0.00839057435999	0.00863548435454	0.00890051247275	0.00919151427592	0.00950681070195	0.00983914435808	0.0101794714037	0.0105196834404	0.0108537085411	0.0111787267823	0.0114970036036	0.0118156966837	0.0121425704919	0.0124805189211	0.0128260459304	0.0131723209273	0.01351243084	0.0138398422281	0.0141475509036	0.0144280391386	0.0146736625489	0.0148766157428	0.015029398326	0.0151268094071	0.0151682813399	0.0151581940447	0.0151035253243	0.0150107038335	0.0148840025227	0.01472596961	0.0145384345035	0.0143227134626	0.0140794962783	0.013809878177	0.0135173749648	0.0132085379603	0.0128905097961	0.0125673786618	0.0122390637399	0.0119038602224	0.0115617075458	0.0112147842778	0.0108655409814	0.010515155099	0.0101643040489	0.00981495292758	0.00947050323495	0.00913340023535	0.00880210250837	0.00847050616733	0.00813131997433	0.00778151170635	0.0074255225455	0.00707299357923	0.00673209061709	0.00640371027058	0.0060817476298	0.00575946763323	0.005436297608	0.00511888731612	0.00481582356405	0.00453123670045	0.0042628036913	0.00400478297802	0.00375234758948	0.0035036297701	0.00325910744469	0.0030202299807	0.00278874503858	0.00256659192507	0.00235559364352	0.00215682427638	0.0019702506315	0.00179510948381	0.00163075395111	0.00147724619607	0.00133519767389	0.00120498195361	0.00108596107209	0.000976406531883	0.000874275469569	0.000778277734801	0.000688402922475	0.000605572242264	0.000530838200431	0.000464798991104	0.000407481557153	0.00035845612091	0.00031689234098	0.000281548130693	0.000250862207331	0.000223227433953	0.000197347755953	0.00017252749314	0.000148785711738	0.000126736912133	0.000107246943617	9.09928217941e-05	7.81369638387e-05	6.82593095983e-05	6.05277513828e-05	5.39866769212e-05	4.78531288528e-05	4.1738823267e-05	3.57132672742e-05	3.01564629584e-05	2.5466892743e-05	2.18023926899e-05	1.90103566403e-05	1.67549024175e-05	1.4713269934e-05	1.27059609367e-05	1.07177567113e-05	8.84861884961e-06	7.24334016381e-06	6.02117612273e-06	5.21769594326e-06	4.76184707201e-06	4.50489051214e-06	4.28513211625e-06	3.98668062308e-06	3.56137380157e-06	3.01748937949e-06	2.39897691971e-06	1.76931061321e-06	1.1963664962e-06	7.33603845687e-07	4.04224383312e-07	1.98728140496e-07	8.67124782493e-08	3.34523404333e-08	1.13786322047e-08	3.40557122345e-09	8.95500955493e-10	2.06638758944e-10	4.18050359078e-11	7.40961702224e-12	1.14987422791e-12	1.56161406665e-13	1.85516340585e-14
